transaction_id,day_of_week,time_of_day,item_type,quantity,amount,student_discount
3079,Monday,Afternoon,Sandwich,1,9.08,False
3080,Sunday,Evening,Pastry,1,3.82,True
3081,Friday,Morning,Tea,2,6.56,True
3082,Saturday,Morning,Pastry,3,13.62,True
3083,Tuesday,Morning,Pastry,1,5.25,True
3084,Thursday,Afternoon,Tea,1,3.82,True
3085,Thursday,Morning,Coffee,1,4.03,True
3086,Thursday,Morning,Coffee,1,4.63,True
3087,Wednesday,Morning,Coffee,1,3.06,True
3088,Monday,Evening,Tea,1,3.6,True
3089,Thursday,Afternoon,Sandwich,2,19.74,False
3090,Tuesday,Morning,Coffee,1,4.16,False
3091,Wednesday,Morning,Pastry,4,14.12,True
3092,Sunday,Morning,Coffee,1,3.49,True
3093,Wednesday,Morning,Coffee,1,3.92,False
3094,Friday,Morning,Pastry,1,5.17,True
3095,Tuesday,Evening,Tea,1,4.27,True
3096,Thursday,Evening,Coffee,3,11.01,True
3097,Sunday,Morning,Coffee,1,3.35,True
3098,Monday,Morning,Pastry,1,4.99,False
3099,Monday,Morning,Coffee,1,5.31,False
3100,Wednesday,Morning,Coffee,1,4.55,True
3101,Monday,Morning,Tea,1,3.2,True
3102,Friday,Morning,Coffee,1,5.43,True
3103,Saturday,Morning,Pastry,1,4.91,False
3104,Wednesday,Afternoon,Coffee,4,14.4,True
3105,Tuesday,Afternoon,Tea,1,4.27,True
3106,Wednesday,Afternoon,Sandwich,1,8.46,True
3107,Friday,Morning,Pastry,1,4.13,True
3108,Monday,Evening,Sandwich,2,20.74,False
3109,Thursday,Evening,Sandwich,1,9.47,False
3110,Thursday,Morning,Coffee,3,12.06,True
3111,Thursday,Morning,Coffee,1,4.02,True
3112,Tuesday,Morning,Coffee,1,4.56,True
3113,Thursday,Morning,Pastry,1,3.11,False
3114,Monday,Morning,Pastry,5,23.35,True
3115,Tuesday,Afternoon,Sandwich,1,9.15,True
3116,Saturday,Morning,Coffee,1,3.62,True
3117,Friday,Morning,Coffee,1,3.62,True
3118,Monday,Morning,Tea,1,2.45,False
3119,Tuesday,Evening,Sandwich,1,8.54,True
3120,Tuesday,Morning,Tea,2,8.04,True
3121,Tuesday,Afternoon,Sandwich,3,31.5,False
3122,Tuesday,Morning,Coffee,3,11.7,False
3123,Monday,Morning,Coffee,1,3.29,True
3124,Wednesday,Afternoon,Coffee,1,4.41,True
3125,Friday,Morning,Coffee,1,4.65,False
3126,Thursday,Morning,Coffee,1,4.52,True
3127,Thursday,Morning,Coffee,2,7.04,False
3128,Monday,Afternoon,Coffee,1,3.57,True
3129,Sunday,Afternoon,Sandwich,2,22.98,True
3130,Friday,Morning,Pastry,2,7.54,True
3131,Friday,Afternoon,Sandwich,1,10.07,True
3132,Friday,Morning,Coffee,1,3.11,True
3133,Saturday,Afternoon,Coffee,1,3.85,False
3134,Thursday,Morning,Coffee,1,4.29,True
3135,Tuesday,Afternoon,Sandwich,1,9.46,True
3136,Thursday,Evening,Pastry,3,14.43,False
3137,Friday,Evening,Coffee,1,3.39,True
3138,Friday,Morning,Pastry,1,4.01,False
3139,Wednesday,Afternoon,Tea,2,7.38,False
3140,Monday,Morning,Pastry,2,9.84,True
3141,Wednesday,Evening,Tea,2,7.18,True
3142,Saturday,Morning,Coffee,1,4.47,False
3143,Thursday,Morning,Coffee,1,3.17,True
3144,Wednesday,Morning,Pastry,1,4.22,False
3145,Tuesday,Morning,Pastry,1,5.59,False
3146,Wednesday,Afternoon,Pastry,1,5.27,True
3147,Saturday,Evening,Tea,1,3.75,True
3148,Thursday,Afternoon,Tea,3,10.32,False
3149,Friday,Afternoon,Sandwich,1,10.74,False
3150,Wednesday,Afternoon,Sandwich,1,10.01,False
3151,Thursday,Morning,Pastry,1,3.59,True
3152,Tuesday,Morning,Coffee,1,4.5,False
3153,Thursday,Morning,Coffee,1,3.57,False
3154,Wednesday,Morning,Coffee,1,4.38,False
3155,Wednesday,Morning,Pastry,3,10.59,True
3156,Thursday,Morning,Pastry,1,5.46,True
3157,Saturday,Morning,Coffee,1,3.86,True
3158,Monday,Morning,Coffee,1,3.45,False
3159,Friday,Evening,Tea,1,3.22,True
3160,Tuesday,Morning,Coffee,3,11.49,True
3161,Wednesday,Morning,Pastry,1,4.5,True
3162,Monday,Afternoon,Coffee,1,4.66,True
3163,Tuesday,Morning,Pastry,1,4.54,False
3164,Wednesday,Morning,Pastry,2,6.4,True
3165,Monday,Morning,Pastry,1,3.76,True
3166,Wednesday,Morning,Pastry,1,6.15,False
3167,Saturday,Morning,Tea,1,3.55,False
3168,Monday,Morning,Pastry,3,15.21,False
3169,Friday,Afternoon,Coffee,2,7.7,True
3170,Wednesday,Afternoon,Sandwich,1,8.29,False
3171,Thursday,Morning,Pastry,2,8.42,True
3172,Tuesday,Morning,Coffee,1,4.06,False
3173,Monday,Morning,Pastry,1,4.22,False
3174,Monday,Afternoon,Sandwich,1,11.8,False
3175,Monday,Morning,Pastry,2,8.26,True
3176,Tuesday,Afternoon,Coffee,1,3.47,False
3177,Thursday,Afternoon,Sandwich,2,20.94,False
3178,Saturday,Morning,Coffee,1,4.47,True
3179,Friday,Morning,Pastry,2,9.04,True
3180,Thursday,Morning,Coffee,1,3.7,False
3181,Monday,Morning,Coffee,1,3.05,True
3182,Tuesday,Morning,Coffee,1,4.61,True
3183,Tuesday,Morning,Coffee,1,4.43,True
3184,Tuesday,Morning,Coffee,1,3.78,True
3185,Wednesday,Morning,Coffee,1,4.03,True
3186,Wednesday,Afternoon,Sandwich,5,46.15,True
3187,Tuesday,Morning,Pastry,1,5.48,True
3188,Tuesday,Evening,Coffee,1,3.48,False
3189,Friday,Evening,Coffee,1,3.69,False
3190,Friday,Evening,Tea,1,3.21,False
3191,Tuesday,Afternoon,Sandwich,1,9.87,True
3192,Saturday,Morning,Coffee,2,8.06,False
3193,Sunday,Morning,Coffee,1,4.1,True
3194,Tuesday,Afternoon,Coffee,2,7.12,False
3195,Tuesday,Afternoon,Tea,1,4.09,True
3196,Wednesday,Afternoon,Coffee,4,15.08,True
3197,Sunday,Evening,Tea,1,3.98,True
3198,Saturday,Morning,Pastry,1,6.38,False
3199,Monday,Morning,Tea,1,3.15,False
3200,Wednesday,Morning,Coffee,3,12.51,True
3201,Thursday,Morning,Tea,1,3.45,True
3202,Wednesday,Morning,Coffee,1,5.02,True
3203,Tuesday,Afternoon,Sandwich,1,9.16,True
3204,Friday,Afternoon,Coffee,3,12.36,False
3205,Thursday,Morning,Pastry,1,4.64,True
3206,Friday,Evening,Sandwich,1,9.38,False
3207,Friday,Afternoon,Coffee,2,8.76,False
3208,Friday,Afternoon,Sandwich,2,19.22,True
3209,Wednesday,Morning,Coffee,2,8.48,False
3210,Thursday,Afternoon,Sandwich,5,48.8,True
3211,Monday,Afternoon,Coffee,1,3.7,False
3212,Thursday,Morning,Coffee,1,3.87,True
3213,Monday,Morning,Coffee,1,4.28,True
3214,Thursday,Evening,Tea,2,7.44,False
3215,Tuesday,Morning,Coffee,2,9.24,True
3216,Monday,Morning,Coffee,3,14.79,False
3217,Monday,Morning,Tea,1,3.29,True
3218,Monday,Afternoon,Tea,1,3.55,True
3219,Thursday,Afternoon,Coffee,1,3.9,False
3220,Friday,Morning,Tea,1,3.06,True
3221,Wednesday,Morning,Coffee,1,4.28,True
3222,Monday,Evening,Tea,2,7.62,True
3223,Monday,Afternoon,Coffee,1,3.46,True
3224,Monday,Afternoon,Coffee,1,3.81,True
3225,Monday,Morning,Coffee,1,3.76,True
3226,Saturday,Morning,Pastry,2,7.18,False
3227,Tuesday,Morning,Coffee,1,3.98,True
3228,Tuesday,Afternoon,Coffee,2,6.86,False
3229,Monday,Morning,Coffee,1,4.08,False
3230,Tuesday,Morning,Coffee,1,4.13,True
3231,Wednesday,Morning,Coffee,1,4.2,False
3232,Thursday,Morning,Coffee,2,8.44,True
3233,Tuesday,Afternoon,Tea,1,4.11,True
3234,Monday,Morning,Coffee,3,10.8,True
3235,Wednesday,Afternoon,Sandwich,1,8.59,False
3236,Tuesday,Evening,Tea,1,3.76,False
3237,Tuesday,Morning,Coffee,1,3.93,False
3238,Sunday,Afternoon,Sandwich,1,10.85,True
3239,Thursday,Evening,Tea,1,3.72,True
3240,Thursday,Evening,Sandwich,1,11.8,False
3241,Wednesday,Morning,Tea,2,6.92,True
3242,Wednesday,Morning,Coffee,1,3.26,False
3243,Thursday,Morning,Coffee,1,4.17,True
3244,Thursday,Afternoon,Sandwich,1,9.41,True
3245,Thursday,Afternoon,Sandwich,1,10.14,True
3246,Monday,Afternoon,Sandwich,1,10.3,False
3247,Wednesday,Morning,Coffee,4,14.92,True
3248,Wednesday,Morning,Coffee,1,3.5,True
3249,Saturday,Afternoon,Sandwich,2,18.64,True
3250,Thursday,Morning,Coffee,1,2.81,True
3251,Wednesday,Afternoon,Sandwich,1,9.6,True
3252,Monday,Morning,Coffee,1,3.8,True
3253,Thursday,Morning,Pastry,1,5.02,False
3254,Monday,Morning,Coffee,1,3.01,False
3255,Tuesday,Morning,Coffee,1,4.0,False
3256,Monday,Morning,Pastry,2,10.9,True
3257,Thursday,Morning,Coffee,4,17.36,False
3258,Tuesday,Morning,Coffee,1,4.49,True
3259,Wednesday,Morning,Coffee,2,8.34,True
3260,Saturday,Morning,Tea,1,2.84,True
3261,Tuesday,Afternoon,Sandwich,1,9.7,False
3262,Wednesday,Morning,Coffee,3,12.6,False
3263,Wednesday,Afternoon,Tea,1,3.07,False
3264,Monday,Afternoon,Coffee,2,7.88,True
3265,Friday,Afternoon,Sandwich,1,6.02,False
3266,Monday,Evening,Coffee,1,3.83,True
3267,Wednesday,Morning,Coffee,1,3.78,True
3268,Thursday,Afternoon,Coffee,2,9.4,True
3269,Thursday,Evening,Pastry,1,4.14,False
3270,Thursday,Afternoon,Sandwich,1,9.18,False
3271,Tuesday,Morning,Coffee,1,3.96,False
3272,Monday,Morning,Coffee,1,3.7,True
3273,Friday,Morning,Coffee,1,4.36,True
3274,Wednesday,Afternoon,Sandwich,2,14.22,False
3275,Friday,Afternoon,Coffee,2,9.14,False
3276,Friday,Morning,Coffee,2,7.98,True
3277,Friday,Morning,Coffee,3,13.95,False
3278,Wednesday,Afternoon,Sandwich,2,12.4,True
3279,Tuesday,Morning,Coffee,3,8.34,True
3280,Friday,Afternoon,Pastry,1,4.32,True
3281,Wednesday,Afternoon,Coffee,1,4.25,True
3282,Tuesday,Morning,Coffee,5,18.6,True
3283,Friday,Afternoon,Sandwich,1,10.2,False
3284,Saturday,Morning,Coffee,2,8.98,True
3285,Wednesday,Afternoon,Sandwich,1,10.3,False
3286,Monday,Evening,Pastry,2,9.12,True
3287,Wednesday,Afternoon,Coffee,1,4.05,False
3288,Friday,Morning,Coffee,1,3.69,False
3289,Saturday,Morning,Pastry,1,4.47,True
3290,Tuesday,Morning,Coffee,1,3.49,True
3291,Monday,Morning,Pastry,3,12.09,True
3292,Saturday,Morning,Coffee,1,4.26,True
3293,Wednesday,Morning,Coffee,3,11.31,True
3294,Thursday,Morning,Pastry,1,4.06,False
3295,Sunday,Morning,Pastry,3,14.31,False
3296,Monday,Morning,Coffee,1,4.19,True
3297,Thursday,Evening,Pastry,1,4.37,True
3298,Monday,Afternoon,Coffee,1,3.93,True
3299,Wednesday,Morning,Coffee,5,21.05,True
3300,Friday,Morning,Coffee,1,4.48,True
3301,Wednesday,Morning,Coffee,1,4.1,True
3302,Sunday,Morning,Coffee,1,3.4,True
3303,Thursday,Morning,Coffee,1,3.89,False
3304,Tuesday,Afternoon,Sandwich,2,18.02,True
3305,Tuesday,Afternoon,Sandwich,1,8.24,True
3306,Tuesday,Afternoon,Tea,1,3.7,False
3307,Wednesday,Morning,Sandwich,3,30.57,True
3308,Monday,Evening,Coffee,1,4.36,False
3309,Wednesday,Evening,Tea,2,6.2,False
3310,Wednesday,Morning,Tea,1,3.56,False
3311,Friday,Morning,Coffee,4,16.0,True
3312,Thursday,Morning,Pastry,1,4.68,True
3313,Thursday,Morning,Coffee,2,8.12,True
3314,Monday,Afternoon,Coffee,1,3.99,True
3315,Tuesday,Morning,Coffee,1,3.93,False
3316,Thursday,Morning,Pastry,1,5.16,False
3317,Wednesday,Morning,Tea,1,3.16,False
3318,Monday,Morning,Tea,1,3.43,True
3319,Friday,Afternoon,Pastry,1,5.15,False
3320,Friday,Afternoon,Coffee,5,17.95,True
3321,Thursday,Afternoon,Sandwich,1,8.59,False
3322,Monday,Morning,Coffee,1,4.37,True
3323,Friday,Afternoon,Coffee,1,3.29,False
3324,Thursday,Morning,Tea,1,3.76,True
3325,Friday,Afternoon,Coffee,1,3.76,True
3326,Friday,Morning,Coffee,4,16.84,False
3327,Friday,Morning,Pastry,2,7.54,False
3328,Wednesday,Morning,Tea,1,3.97,False
3329,Monday,Morning,Tea,1,3.01,True
3330,Thursday,Evening,Tea,1,3.79,True
3331,Thursday,Morning,Coffee,1,3.41,True
3332,Friday,Morning,Tea,1,4.22,False
3333,Monday,Morning,Pastry,2,8.92,True
3334,Tuesday,Afternoon,Pastry,1,5.67,False
3335,Saturday,Morning,Sandwich,3,25.56,True
3336,Friday,Afternoon,Sandwich,1,8.97,True
3337,Saturday,Afternoon,Tea,1,3.98,False
3338,Friday,Morning,Pastry,3,10.92,False
3339,Thursday,Morning,Coffee,1,3.65,True
3340,Thursday,Morning,Coffee,1,4.25,True
3341,Saturday,Afternoon,Coffee,1,3.49,True
3342,Thursday,Morning,Coffee,1,4.26,True
3343,Thursday,Morning,Pastry,1,4.6,True
3344,Monday,Afternoon,Sandwich,1,7.68,False
3345,Wednesday,Afternoon,Sandwich,1,10.66,True
3346,Thursday,Morning,Coffee,2,6.74,False
3347,Tuesday,Morning,Coffee,1,4.39,False
3348,Tuesday,Morning,Coffee,1,4.06,False
3349,Tuesday,Morning,Coffee,1,3.77,True
3350,Tuesday,Morning,Coffee,1,3.45,False
3351,Tuesday,Evening,Tea,1,3.63,False
3352,Wednesday,Morning,Coffee,1,3.56,True
3353,Saturday,Afternoon,Tea,1,3.98,False
3354,Wednesday,Afternoon,Coffee,1,4.62,True
3355,Tuesday,Morning,Coffee,2,9.64,True
3356,Monday,Afternoon,Sandwich,2,19.68,True
3357,Thursday,Morning,Coffee,1,3.8,True
3358,Wednesday,Evening,Coffee,1,3.85,False
3359,Friday,Afternoon,Sandwich,1,9.06,True
3360,Thursday,Morning,Merchandise,1,37.74,True
3361,Friday,Morning,Pastry,1,4.76,True
3362,Tuesday,Morning,Coffee,4,18.48,False
3363,Thursday,Morning,Coffee,1,4.01,True
3364,Tuesday,Morning,Sandwich,3,23.46,False
3365,Saturday,Morning,Pastry,1,4.26,True
3366,Thursday,Afternoon,Pastry,1,5.43,False
3367,Tuesday,Morning,Coffee,1,3.22,False
3368,Tuesday,Afternoon,Coffee,2,8.74,True
3369,Tuesday,Afternoon,Coffee,1,3.8,True
3370,Thursday,Morning,Tea,1,3.15,True
3371,Tuesday,Afternoon,Coffee,1,4.2,True
3372,Thursday,Morning,Merchandise,2,117.68,True
3373,Tuesday,Morning,Coffee,2,8.34,True
3374,Thursday,Afternoon,Sandwich,1,9.18,True
3375,Friday,Morning,Coffee,1,3.35,True
3376,Friday,Afternoon,Pastry,4,17.76,True
3377,Friday,Afternoon,Coffee,2,6.66,True
3378,Tuesday,Evening,Sandwich,1,9.13,False
3379,Monday,Afternoon,Pastry,2,8.92,False
3380,Thursday,Afternoon,Coffee,1,2.82,True
3381,Wednesday,Morning,Pastry,1,5.33,True
3382,Wednesday,Morning,Coffee,1,3.38,True
3383,Monday,Afternoon,Sandwich,1,9.28,True
3384,Tuesday,Morning,Pastry,2,9.64,False
3385,Monday,Morning,Pastry,1,5.29,False
3386,Saturday,Morning,Coffee,1,3.6,True
3387,Tuesday,Afternoon,Coffee,2,5.5,False
3388,Thursday,Morning,Sandwich,2,21.58,False
3389,Monday,Afternoon,Tea,1,3.0,True
3390,Thursday,Morning,Coffee,1,4.18,False
3391,Tuesday,Morning,Pastry,2,9.5,True
3392,Saturday,Morning,Coffee,2,4.74,True
3393,Saturday,Morning,Pastry,2,7.06,True
3394,Tuesday,Afternoon,Sandwich,1,8.95,True
3395,Saturday,Morning,Pastry,1,2.95,False
3396,Sunday,Morning,Coffee,2,6.66,False
3397,Friday,Morning,Coffee,2,8.12,True
3398,Friday,Morning,Coffee,1,3.96,True
3399,Tuesday,Morning,Coffee,1,4.15,True
3400,Thursday,Morning,Coffee,2,8.44,False
3401,Monday,Evening,Tea,1,2.83,True
3402,Monday,Afternoon,Pastry,1,3.73,False
3403,Sunday,Morning,Coffee,1,4.38,False
3404,Tuesday,Morning,Pastry,1,5.41,True
3405,Friday,Morning,Coffee,1,3.52,True
3406,Friday,Morning,Coffee,1,4.13,True
3407,Friday,Afternoon,Sandwich,1,10.47,True
3408,Sunday,Afternoon,Sandwich,4,39.16,True
3409,Tuesday,Morning,Coffee,3,11.64,False
3410,Monday,Afternoon,Sandwich,3,26.19,True
3411,Wednesday,Morning,Coffee,2,9.98,True
3412,Monday,Morning,Coffee,1,4.05,True
3413,Monday,Morning,Pastry,1,4.73,False
3414,Wednesday,Morning,Pastry,1,4.69,True
3415,Friday,Evening,Pastry,1,4.01,False
3416,Thursday,Morning,Pastry,1,4.53,True
3417,Tuesday,Morning,Pastry,1,4.31,False
3418,Thursday,Evening,Merchandise,5,159.7,False
3419,Tuesday,Afternoon,Tea,1,3.63,True
3420,Monday,Afternoon,Pastry,1,3.95,True
3421,Friday,Evening,Tea,1,3.02,False
3422,Thursday,Morning,Coffee,1,4.25,False
3423,Friday,Afternoon,Tea,3,9.87,True
3424,Monday,Afternoon,Sandwich,1,9.09,True
3425,Friday,Afternoon,Sandwich,1,7.19,True
3426,Thursday,Afternoon,Sandwich,3,31.98,False
3427,Thursday,Morning,Coffee,1,4.26,False
3428,Thursday,Afternoon,Pastry,1,4.92,True
3429,Friday,Morning,Coffee,1,4.19,True
3430,Thursday,Morning,Coffee,2,6.48,True
3431,Thursday,Morning,Pastry,1,4.64,True
3432,Sunday,Evening,Tea,2,6.52,False
3433,Friday,Morning,Pastry,3,11.76,False
3434,Wednesday,Morning,Coffee,1,4.25,False
3435,Thursday,Morning,Coffee,1,4.83,True
3436,Wednesday,Evening,Pastry,2,10.8,False
3437,Tuesday,Morning,Coffee,1,4.31,False
3438,Thursday,Afternoon,Coffee,5,19.9,True
3439,Saturday,Afternoon,Coffee,1,3.89,False
3440,Saturday,Morning,Tea,1,3.14,True
3441,Tuesday,Morning,Sandwich,1,9.18,False
3442,Wednesday,Afternoon,Sandwich,1,10.59,False
3443,Tuesday,Evening,Merchandise,1,64.98,True
3444,Sunday,Afternoon,Sandwich,2,17.04,False
3445,Sunday,Morning,Pastry,1,3.3,True
3446,Thursday,Afternoon,Pastry,2,8.36,False
3447,Friday,Morning,Coffee,1,4.45,True
3448,Thursday,Afternoon,Tea,1,4.33,False
3449,Thursday,Afternoon,Sandwich,2,22.14,True
3450,Monday,Morning,Coffee,4,18.56,True
3451,Wednesday,Afternoon,Coffee,2,7.16,True
3452,Thursday,Afternoon,Sandwich,2,17.02,True
3453,Thursday,Afternoon,Coffee,1,3.34,False
3454,Wednesday,Morning,Sandwich,2,17.4,True
3455,Sunday,Morning,Pastry,1,5.05,True
3456,Monday,Afternoon,Coffee,1,4.81,True
3457,Wednesday,Morning,Tea,1,3.64,True
3458,Thursday,Morning,Pastry,2,8.7,True
3459,Thursday,Evening,Tea,1,3.07,False
3460,Thursday,Morning,Pastry,1,4.43,True
3461,Tuesday,Evening,Sandwich,1,9.74,False
3462,Monday,Morning,Coffee,1,3.27,False
3463,Thursday,Morning,Coffee,2,8.92,False
3464,Thursday,Afternoon,Coffee,1,3.79,False
3465,Monday,Afternoon,Coffee,1,4.43,False
3466,Thursday,Afternoon,Coffee,1,3.99,True
3467,Wednesday,Morning,Pastry,1,4.68,False
3468,Thursday,Afternoon,Tea,1,3.22,True
3469,Friday,Morning,Pastry,1,4.29,True
3470,Monday,Morning,Coffee,1,4.32,True
3471,Monday,Morning,Coffee,1,3.93,True
3472,Friday,Afternoon,Sandwich,2,16.34,True
3473,Thursday,Morning,Pastry,4,18.28,False
3474,Thursday,Morning,Coffee,1,4.19,True
3475,Friday,Morning,Coffee,1,4.69,True
3476,Friday,Morning,Pastry,2,10.38,False
3477,Sunday,Morning,Coffee,1,3.97,True
3478,Wednesday,Afternoon,Coffee,1,3.73,True
3479,Wednesday,Morning,Coffee,1,3.89,False
3480,Wednesday,Afternoon,Sandwich,3,26.61,False
3481,Monday,Afternoon,Coffee,1,4.25,True
3482,Thursday,Morning,Coffee,1,4.52,True
3483,Tuesday,Afternoon,Pastry,1,5.24,False
3484,Saturday,Morning,Pastry,1,4.25,True
3485,Thursday,Afternoon,Coffee,1,3.74,True
3486,Thursday,Evening,Tea,1,3.33,True
3487,Tuesday,Morning,Coffee,2,6.06,False
3488,Monday,Afternoon,Tea,1,3.02,True
3489,Monday,Morning,Pastry,1,4.48,True
3490,Wednesday,Morning,Tea,1,3.65,True
3491,Monday,Afternoon,Sandwich,1,10.09,True
3492,Thursday,Morning,Pastry,3,12.09,True
3493,Saturday,Morning,Pastry,1,4.21,True
3494,Saturday,Morning,Coffee,1,3.87,False
3495,Thursday,Afternoon,Merchandise,1,31.6,False
3496,Tuesday,Morning,Coffee,1,4.34,False
3497,Friday,Evening,Sandwich,3,23.79,True
3498,Saturday,Morning,Coffee,1,3.43,True
3499,Tuesday,Morning,Pastry,1,4.32,True
3500,Friday,Afternoon,Tea,1,2.95,True
3501,Tuesday,Morning,Pastry,2,6.72,False
3502,Friday,Afternoon,Sandwich,1,7.71,True
3503,Sunday,Morning,Pastry,1,4.35,False
3504,Monday,Morning,Pastry,1,4.88,False
3505,Saturday,Morning,Coffee,3,12.99,False
3506,Thursday,Evening,Tea,1,4.14,True
3507,Sunday,Afternoon,Sandwich,1,9.62,True
3508,Wednesday,Afternoon,Sandwich,1,9.78,True
3509,Friday,Morning,Coffee,1,3.87,True
3510,Monday,Afternoon,Tea,1,3.42,False
3511,Tuesday,Morning,Coffee,1,5.04,True
3512,Monday,Evening,Tea,1,3.6,True
3513,Sunday,Afternoon,Tea,1,3.64,True
3514,Friday,Afternoon,Coffee,1,3.43,False
3515,Friday,Morning,Coffee,1,4.21,True
3516,Saturday,Morning,Coffee,1,4.33,False
3517,Monday,Morning,Coffee,2,9.12,True
3518,Wednesday,Evening,Tea,1,3.75,False
3519,Monday,Morning,Coffee,1,3.94,True
3520,Tuesday,Morning,Pastry,2,8.8,True
3521,Tuesday,Morning,Coffee,1,3.96,False
3522,Wednesday,Morning,Pastry,1,4.56,False
3523,Tuesday,Morning,Pastry,1,5.26,True
3524,Monday,Afternoon,Coffee,1,4.54,False
3525,Monday,Afternoon,Coffee,1,4.38,True
3526,Monday,Afternoon,Tea,1,4.31,False
3527,Sunday,Afternoon,Pastry,1,2.91,True
3528,Friday,Morning,Coffee,2,7.54,True
3529,Sunday,Morning,Coffee,1,3.99,True
3530,Wednesday,Morning,Tea,2,6.46,True
3531,Tuesday,Evening,Coffee,5,17.7,True
3532,Friday,Morning,Sandwich,1,7.44,True
3533,Tuesday,Morning,Coffee,2,7.68,True
3534,Tuesday,Morning,Pastry,1,5.04,True
3535,Tuesday,Morning,Coffee,1,4.39,True
3536,Monday,Morning,Coffee,3,10.86,False
3537,Tuesday,Morning,Coffee,1,4.11,False
3538,Tuesday,Afternoon,Merchandise,1,54.6,True
3539,Thursday,Afternoon,Coffee,1,3.24,True
3540,Monday,Morning,Tea,1,3.44,True
3541,Tuesday,Morning,Pastry,1,4.67,False
3542,Friday,Afternoon,Sandwich,1,9.51,False
3543,Monday,Morning,Coffee,1,4.43,True
3544,Tuesday,Afternoon,Sandwich,1,7.7,False
3545,Friday,Morning,Pastry,1,3.9,True
3546,Monday,Afternoon,Tea,1,3.77,True
3547,Monday,Afternoon,Pastry,1,3.48,True
3548,Wednesday,Afternoon,Sandwich,1,10.47,True
3549,Tuesday,Afternoon,Merchandise,1,40.15,False
3550,Thursday,Morning,Coffee,2,8.74,False
3551,Friday,Morning,Pastry,1,4.22,False
3552,Monday,Morning,Coffee,1,4.25,True
3553,Thursday,Afternoon,Tea,2,6.06,True
3554,Wednesday,Morning,Coffee,1,3.79,True
3555,Monday,Afternoon,Coffee,1,4.02,True
3556,Thursday,Morning,Tea,1,3.14,True
3557,Tuesday,Morning,Coffee,1,4.11,False
3558,Wednesday,Afternoon,Coffee,1,3.43,True
3559,Monday,Morning,Coffee,5,20.65,False
3560,Wednesday,Morning,Coffee,1,4.87,False
3561,Tuesday,Morning,Sandwich,1,7.99,False
3562,Friday,Morning,Pastry,2,8.98,False
3563,Monday,Afternoon,Tea,1,2.85,True
3564,Wednesday,Afternoon,Sandwich,1,8.5,True
3565,Wednesday,Morning,Coffee,1,4.35,False
3566,Friday,Morning,Tea,1,3.33,False
3567,Thursday,Morning,Sandwich,2,20.78,True
3568,Thursday,Morning,Coffee,1,4.18,True
3569,Friday,Evening,Pastry,2,8.92,True
3570,Friday,Afternoon,Coffee,1,3.49,True
3571,Tuesday,Morning,Coffee,2,8.68,False
3572,Wednesday,Morning,Coffee,1,4.15,True
3573,Friday,Evening,Merchandise,2,48.72,False
3574,Sunday,Morning,Coffee,1,3.52,False
3575,Saturday,Morning,Pastry,2,5.68,False
3576,Wednesday,Afternoon,Sandwich,1,7.86,True
3577,Tuesday,Morning,Coffee,1,3.84,False
3578,Wednesday,Morning,Coffee,1,3.47,False
3579,Friday,Evening,Pastry,1,4.0,True
3580,Wednesday,Afternoon,Pastry,1,5.33,True
3581,Wednesday,Morning,Coffee,1,4.51,False
3582,Friday,Morning,Merchandise,1,29.19,True
3583,Wednesday,Morning,Pastry,2,9.96,True
3584,Friday,Afternoon,Tea,1,3.99,False
3585,Wednesday,Morning,Tea,1,3.75,False
3586,Tuesday,Morning,Coffee,1,4.15,True
3587,Wednesday,Evening,Tea,1,3.94,True
3588,Friday,Morning,Pastry,3,14.88,True
3589,Monday,Morning,Pastry,1,3.77,True
3590,Tuesday,Morning,Coffee,1,3.91,True
3591,Sunday,Morning,Coffee,1,3.72,True
3592,Monday,Morning,Tea,1,3.96,False
3593,Thursday,Evening,Tea,1,3.27,True
3594,Thursday,Afternoon,Coffee,1,3.62,True
3595,Wednesday,Morning,Coffee,1,4.51,False
3596,Thursday,Morning,Tea,1,3.6,False
3597,Tuesday,Afternoon,Coffee,1,5.06,True
3598,Thursday,Morning,Coffee,1,3.57,True
3599,Wednesday,Morning,Coffee,1,3.74,False
3600,Thursday,Evening,Tea,3,11.85,True
3601,Monday,Morning,Coffee,4,13.44,False
3602,Thursday,Morning,Coffee,2,9.32,False
3603,Tuesday,Morning,Coffee,2,6.8,True
3604,Tuesday,Morning,Pastry,1,4.87,False
3605,Tuesday,Morning,Coffee,1,3.08,False
3606,Tuesday,Morning,Coffee,1,4.02,True
3607,Friday,Morning,Sandwich,1,7.86,True
3608,Tuesday,Afternoon,Sandwich,2,23.62,False
3609,Saturday,Morning,Pastry,1,3.86,True
3610,Sunday,Morning,Coffee,1,3.59,True
3611,Thursday,Afternoon,Coffee,1,4.27,False
3612,Monday,Afternoon,Sandwich,1,8.78,False
3613,Wednesday,Morning,Tea,1,3.78,True
3614,Friday,Morning,Coffee,1,3.64,True
3615,Wednesday,Morning,Coffee,4,14.44,False
3616,Monday,Afternoon,Sandwich,1,9.47,True
3617,Thursday,Morning,Coffee,1,3.39,True
3618,Friday,Morning,Coffee,1,4.2,True
3619,Friday,Morning,Coffee,1,4.44,True
3620,Monday,Morning,Pastry,1,4.83,True
3621,Thursday,Morning,Pastry,1,4.89,False
3622,Tuesday,Morning,Pastry,1,3.35,True
